match_id,match_date,match_time,home_team_id,home_team_name,away_team_id,away_team_name,league_id,match_day,home_team_score,away_team_score,status,Winner
279538,2020-04-19,00:00:00,113,SSC Napoli,98,AC Milan,2019,32,None,None,SCHEDULED,None
279539,2020-04-19,00:00:00,108,FC Internazionale Milano,586,Torino FC,2019,32,None,None,SCHEDULED,None
279540,2020-04-19,00:00:00,99,ACF Fiorentina,450,Hellas Verona FC,2019,32,None,None,SCHEDULED,None
279541,2020-04-19,00:00:00,110,SS Lazio,471,US Sassuolo Calcio,2019,32,None,None,SCHEDULED,None
279542,2020-04-19,00:00:00,112,Parma Calcio 1913,103,Bologna FC 1909,2019,32,None,None,SCHEDULED,None
279543,2020-04-19,00:00:00,115,Udinese Calcio,584,UC Sampdoria,2019,32,None,None,SCHEDULED,None
279544,2020-04-19,00:00:00,104,Cagliari Calcio,5890,US Lecce,2019,32,None,None,SCHEDULED,None
279545,2020-04-19,00:00:00,107,Genoa CFC,1107,SPAL 2013,2019,32,None,None,SCHEDULED,None
279546,2020-04-19,00:00:00,449,Brescia Calcio,100,AS Roma,2019,32,None,None,SCHEDULED,None
279552,2020-04-22,00:00:00,586,Torino FC,107,Genoa CFC,2019,33,None,None,SCHEDULED,None
279553,2020-04-22,00:00:00,103,Bologna FC 1909,113,SSC Napoli,2019,33,None,None,SCHEDULED,None
279554,2020-04-22,00:00:00,471,US Sassuolo Calcio,109,Juventus FC,2019,33,None,None,SCHEDULED,None
279555,2020-04-22,00:00:00,1107,SPAL 2013,108,FC Internazionale Milano,2019,33,None,None,SCHEDULED,None
279556,2020-04-22,00:00:00,5890,US Lecce,99,ACF Fiorentina,2019,33,None,None,SCHEDULED,None
279547,2020-04-22,00:00:00,100,AS Roma,450,Hellas Verona FC,2019,33,None,None,SCHEDULED,None
279548,2020-04-22,00:00:00,98,AC Milan,112,Parma Calcio 1913,2019,33,None,None,SCHEDULED,None
279549,2020-04-22,00:00:00,115,Udinese Calcio,110,SS Lazio,2019,33,None,None,SCHEDULED,None
279550,2020-04-22,00:00:00,102,Atalanta BC,449,Brescia Calcio,2019,33,None,None,SCHEDULED,None
279551,2020-04-22,00:00:00,584,UC Sampdoria,104,Cagliari Calcio,2019,33,None,None,SCHEDULED,None
279557,2020-04-26,00:00:00,109,Juventus FC,110,SS Lazio,2019,34,None,None,SCHEDULED,None
279558,2020-04-26,00:00:00,113,SSC Napoli,115,Udinese Calcio,2019,34,None,None,SCHEDULED,None
279559,2020-04-26,00:00:00,99,ACF Fiorentina,586,Torino FC,2019,34,None,None,SCHEDULED,None
279560,2020-04-26,00:00:00,100,AS Roma,108,FC Internazionale Milano,2019,34,None,None,SCHEDULED,None
279561,2020-04-26,00:00:00,98,AC Milan,103,Bologna FC 1909,2019,34,None,None,SCHEDULED,None
279562,2020-04-26,00:00:00,112,Parma Calcio 1913,584,UC Sampdoria,2019,34,None,None,SCHEDULED,None
279563,2020-04-26,00:00:00,104,Cagliari Calcio,471,US Sassuolo Calcio,2019,34,None,None,SCHEDULED,None
279564,2020-04-26,00:00:00,107,Genoa CFC,5890,US Lecce,2019,34,None,None,SCHEDULED,None
279565,2020-04-26,00:00:00,449,Brescia Calcio,1107,SPAL 2013,2019,34,None,None,SCHEDULED,None
279566,2020-04-26,00:00:00,450,Hellas Verona FC,102,Atalanta BC,2019,34,None,None,SCHEDULED,None
279567,2020-05-03,00:00:00,108,FC Internazionale Milano,99,ACF Fiorentina,2019,35,None,None,SCHEDULED,None
279568,2020-05-03,00:00:00,110,SS Lazio,104,Cagliari Calcio,2019,35,None,None,SCHEDULED,None
279569,2020-05-03,00:00:00,112,Parma Calcio 1913,113,SSC Napoli,2019,35,None,None,SCHEDULED,None
279570,2020-05-03,00:00:00,115,Udinese Calcio,109,Juventus FC,2019,35,None,None,SCHEDULED,None
279571,2020-05-03,00:00:00,102,Atalanta BC,103,Bologna FC 1909,2019,35,None,None,SCHEDULED,None
279572,2020-05-03,00:00:00,584,UC Sampdoria,107,Genoa CFC,2019,35,None,None,SCHEDULED,None
279573,2020-05-03,00:00:00,586,Torino FC,450,Hellas Verona FC,2019,35,None,None,SCHEDULED,None
279574,2020-05-03,00:00:00,471,US Sassuolo Calcio,98,AC Milan,2019,35,None,None,SCHEDULED,None
279575,2020-05-03,00:00:00,1107,SPAL 2013,100,AS Roma,2019,35,None,None,SCHEDULED,None
279576,2020-05-03,00:00:00,5890,US Lecce,449,Brescia Calcio,2019,35,None,None,SCHEDULED,None
279577,2020-05-10,00:00:00,109,Juventus FC,584,UC Sampdoria,2019,36,None,None,SCHEDULED,None
279578,2020-05-10,00:00:00,113,SSC Napoli,471,US Sassuolo Calcio,2019,36,None,None,SCHEDULED,None
279579,2020-05-10,00:00:00,100,AS Roma,99,ACF Fiorentina,2019,36,None,None,SCHEDULED,None
279580,2020-05-10,00:00:00,98,AC Milan,102,Atalanta BC,2019,36,None,None,SCHEDULED,None
279581,2020-05-10,00:00:00,104,Cagliari Calcio,115,Udinese Calcio,2019,36,None,None,SCHEDULED,None
279582,2020-05-10,00:00:00,103,Bologna FC 1909,5890,US Lecce,2019,36,None,None,SCHEDULED,None
279583,2020-05-10,00:00:00,107,Genoa CFC,108,FC Internazionale Milano,2019,36,None,None,SCHEDULED,None
279584,2020-05-10,00:00:00,449,Brescia Calcio,112,Parma Calcio 1913,2019,36,None,None,SCHEDULED,None
279585,2020-05-10,00:00:00,450,Hellas Verona FC,110,SS Lazio,2019,36,None,None,SCHEDULED,None
279586,2020-05-10,00:00:00,1107,SPAL 2013,586,Torino FC,2019,36,None,None,SCHEDULED,None
279587,2020-05-17,00:00:00,108,FC Internazionale Milano,113,SSC Napoli,2019,37,None,None,SCHEDULED,None
279588,2020-05-17,00:00:00,99,ACF Fiorentina,103,Bologna FC 1909,2019,37,None,None,SCHEDULED,None
279589,2020-05-17,00:00:00,110,SS Lazio,449,Brescia Calcio,2019,37,None,None,SCHEDULED,None
279590,2020-05-17,00:00:00,112,Parma Calcio 1913,102,Atalanta BC,2019,37,None,None,SCHEDULED,None
279591,2020-05-17,00:00:00,115,Udinese Calcio,5890,US Lecce,2019,37,None,None,SCHEDULED,None
279592,2020-05-17,00:00:00,584,UC Sampdoria,98,AC Milan,2019,37,None,None,SCHEDULED,None
279593,2020-05-17,00:00:00,104,Cagliari Calcio,109,Juventus FC,2019,37,None,None,SCHEDULED,None
279594,2020-05-17,00:00:00,586,Torino FC,100,AS Roma,2019,37,None,None,SCHEDULED,None
279595,2020-05-17,00:00:00,450,Hellas Verona FC,1107,SPAL 2013,2019,37,None,None,SCHEDULED,None
279596,2020-05-17,00:00:00,471,US Sassuolo Calcio,107,Genoa CFC,2019,37,None,None,SCHEDULED,None
279597,2020-05-24,00:00:00,109,Juventus FC,100,AS Roma,2019,38,None,None,SCHEDULED,None
279598,2020-05-24,00:00:00,113,SSC Napoli,110,SS Lazio,2019,38,None,None,SCHEDULED,None
279599,2020-05-24,00:00:00,98,AC Milan,104,Cagliari Calcio,2019,38,None,None,SCHEDULED,None
279600,2020-05-24,00:00:00,102,Atalanta BC,108,FC Internazionale Milano,2019,38,None,None,SCHEDULED,None
279601,2020-05-24,00:00:00,103,Bologna FC 1909,586,Torino FC,2019,38,None,None,SCHEDULED,None
279602,2020-05-24,00:00:00,107,Genoa CFC,450,Hellas Verona FC,2019,38,None,None,SCHEDULED,None
279603,2020-05-24,00:00:00,449,Brescia Calcio,584,UC Sampdoria,2019,38,None,None,SCHEDULED,None
279604,2020-05-24,00:00:00,471,US Sassuolo Calcio,115,Udinese Calcio,2019,38,None,None,SCHEDULED,None
279605,2020-05-24,00:00:00,1107,SPAL 2013,99,ACF Fiorentina,2019,38,None,None,SCHEDULED,None
279606,2020-05-24,00:00:00,5890,US Lecce,112,Parma Calcio 1913,2019,38,None,None,SCHEDULED,None
