match_id,match_date,match_time,home_team_id,home_team_name,away_team_id,away_team_name,league_id,match_day,home_team_score,away_team_score,status,Winner
271428,2019-08-24,13:30:00,29,SC Paderborn 07,17,SC Freiburg,2002,2,1,3,FINISHED,AWAY_TEAM
271422,2019-08-24,16:30:00,6,FC Schalke 04,5,FC Bayern München,2002,2,0,3,FINISHED,AWAY_TEAM
271429,2019-08-25,13:30:00,721,RB Leipzig,19,Eintracht Frankfurt,2002,2,2,1,FINISHED,HOME_TEAM
271423,2019-08-25,16:00:00,9,Hertha BSC,11,VfL Wolfsburg,2002,2,0,3,FINISHED,AWAY_TEAM
271433,2019-08-30,18:30:00,18,Borussia Mönchengladbach,721,RB Leipzig,2002,3,1,3,FINISHED,AWAY_TEAM
271431,2019-08-31,13:30:00,6,FC Schalke 04,9,Hertha BSC,2002,3,3,0,FINISHED,HOME_TEAM
271434,2019-08-31,13:30:00,5,FC Bayern München,15,1. FSV Mainz 05,2002,3,6,1,FINISHED,HOME_TEAM
271435,2019-08-31,13:30:00,3,Bayer 04 Leverkusen,2,TSG 1899 Hoffenheim,2002,3,0,0,FINISHED,DRAW
271436,2019-08-31,13:30:00,17,SC Freiburg,1,1. FC Köln,2002,3,1,2,FINISHED,AWAY_TEAM
271437,2019-08-31,13:30:00,11,VfL Wolfsburg,29,SC Paderborn 07,2002,3,1,1,FINISHED,DRAW
271438,2019-08-31,16:30:00,28,1. FC Union Berlin,4,BV Borussia 09 Dortmund,2002,3,3,1,FINISHED,HOME_TEAM
271432,2019-09-01,13:30:00,12,SV Werder Bremen,16,FC Augsburg,2002,3,3,2,FINISHED,HOME_TEAM
271430,2019-09-01,16:00:00,19,Eintracht Frankfurt,24,TSV Fortuna 95 Düsseldorf,2002,3,2,1,FINISHED,HOME_TEAM
271441,2019-09-13,18:30:00,24,TSV Fortuna 95 Düsseldorf,11,VfL Wolfsburg,2002,4,None,None,SCHEDULED,None
271439,2019-09-14,13:30:00,1,1. FC Köln,18,Borussia Mönchengladbach,2002,4,None,None,SCHEDULED,None
